,CPI,CPI_YoY
1962-02-01,20.272470000000002,7.281556223874164
1962-03-01,20.30917,7.68485595302606
1962-04-01,20.529320000000002,7.803487634483153
1962-05-01,20.6394,8.90613168843708
1962-06-01,20.566010000000002,8.518881041392401
1962-07-01,20.76782,7.80950858206011
1962-08-01,20.76782,6.994308665387972
1962-09-01,20.69444,6.015077652574652
1962-10-01,20.85955,4.599834321520557
1962-11-01,20.786170000000002,3.7546227732196957
1962-12-01,21.20813,4.9001752942014365
1963-01-01,21.5567,5.951284438210025
1963-02-01,21.654239999999998,6.815992328512488
1963-03-01,21.75179,7.103293733815796
1963-04-01,21.84933,6.4298768785327365
1963-05-01,22.02003,6.689293293409704
1963-06-01,22.190720000000002,7.8999767091429085
1963-07-01,22.04441,6.146961982528731
1963-08-01,21.97125,5.794686202018329
1963-09-01,22.41019,8.29087426381192
1963-10-01,22.33704,7.083038704094768
1963-11-01,22.23949,6.991764235546993
1963-12-01,22.33704,5.323005847285911
1964-01-01,22.361420000000003,3.7330389159750954
1964-02-01,22.33704,3.153193092900053
1964-03-01,22.43458,3.1390060312277868
1964-04-01,22.702820000000003,3.906252502937191
1964-05-01,22.80036,3.5437281420597655
1964-06-01,22.75159,2.5274979811380494
1964-07-01,22.62966,2.6548680595216645
1964-08-01,22.87351,4.106548330204229
1964-09-01,23.16614,3.373242261667575
1964-10-01,23.58069,5.567658024518929
1964-11-01,23.38561,5.1535354452822535
1964-12-01,23.38561,4.69431043683497
1965-01-01,23.8977,6.870225593902335
1965-02-01,23.84893,6.768533341928928
1965-03-01,23.99524,6.956493056700852
1965-04-01,24.50734,7.948439885441538
1965-05-01,24.36102,6.8448919227591
1965-06-01,24.31225,6.8595645403244365
1965-07-01,24.19033,6.896568485783683
1965-08-01,24.31225,6.2899834787052855
1965-09-01,24.65365,6.421052449825471
1965-10-01,24.970660000000002,5.894526411228851
1965-11-01,24.72681,5.735150804276645
1965-12-01,24.8975,6.465044101907114
1966-01-01,25.14136,5.204099139247709
1966-02-01,25.33644,6.237219028275054
1966-03-01,25.43398,5.995939194606925
1966-04-01,25.72661,4.97512173903818
1966-05-01,25.55591,4.904925984215769
1966-06-01,25.60468,5.315962117862383
1966-07-01,25.67784,6.149192673270676
1966-08-01,25.48275,4.814445392754685
1966-09-01,25.77538,4.5499550776457065
1966-10-01,25.94608,3.9062643918903017
1966-11-01,25.750989999999998,4.141981921646987
1966-12-01,25.99485,4.407470629581267
1967-01-01,26.287470000000003,4.558663493144377
1967-02-01,26.4094,4.234849094821547
1967-03-01,26.458170000000003,4.026856984239213
1967-04-01,26.53133,3.1279675013536457
1967-05-01,26.36063,3.1488606744976
1967-06-01,26.21432,2.380970978742969
1967-07-01,26.18993,1.9942876815183919
1967-08-01,26.4094,3.6363814737420563
1967-09-01,26.82395,4.068106852352904
1967-10-01,27.28727,5.169143084427397
1967-11-01,27.262890000000002,5.871230581814535
1967-12-01,27.45797,5.628499491245376
1968-01-01,27.67744,5.287576172221975
1968-02-01,27.79937,5.263163873469279
1968-03-01,27.84814,5.25346235208255
1968-04-01,27.9213,5.238975957858116
1968-05-01,27.9213,5.92045789497444
1968-06-01,27.67744,5.58137689629179
1968-07-01,27.67744,5.679702083968907
1968-08-01,27.9213,5.724855543859375
1968-09-01,28.555320000000002,6.454567653160703
1968-10-01,28.5797,4.736384401957405
1968-11-01,28.652859999999997,5.09839565798047
1968-12-01,28.530929999999998,3.9076450298401566
1969-01-01,28.62847,3.436119814549321
1969-02-01,28.62847,2.9824416884267624
1969-03-01,28.9211,3.852896459153099
1969-04-01,29.213720000000002,4.6287959371519305
1969-05-01,29.23811,4.716148603395975
1969-06-01,29.28688,5.814988669472321
1969-07-01,29.652659999999997,7.136570434259815
1969-08-01,29.9209,7.16155766386235
1969-09-01,30.14037,5.550804543601684
1969-10-01,30.28668,5.972700903088568
1969-11-01,30.16475,5.276576230086638
1969-12-01,30.359840000000002,6.410271238967691
1970-01-01,30.847540000000002,7.751269977054309
1970-02-01,30.847540000000002,7.751269977054309
1970-03-01,31.15297,7.717099280456141
1970-04-01,31.45839,7.683615780530517
1970-05-01,31.356579999999997,7.245577775034007
1970-06-01,31.356579999999997,7.066986992127533
1970-07-01,31.356579999999997,5.746263572981314
1970-08-01,31.25477,4.457987560534615
1970-09-01,31.76381,5.386264335839264
1970-10-01,32.27284,6.557866362374498
1970-11-01,32.27284,6.988587672697433
1970-12-01,32.476459999999996,6.971775872336594
1971-01-01,32.78188,6.270645892670856
1971-02-01,32.78188,6.270645892670856
1971-03-01,32.88369,5.555553772240662
1971-04-01,33.29091,5.825218645963748
1971-05-01,33.392720000000004,6.493501523444234
1971-06-01,33.49453,6.818186166986329
1971-07-01,33.49453,6.818186166986329
1971-08-01,33.49453,7.166138160671154
